"ID","MacAddress","Longitude","Latitude","RSSI1","MNC1","IMSI1","CELLID1","RSSI2","MNC2","IMSI2","CELLID2","CreateTime","IsCheckPoint","IsUsed","Speed"
59514480,"001970C158F5",120.745128,24.368442,-80,97,466977100566671,93953647,NA,NA,NA,NA,2016-08-01 00:05:39,0,0,65
59514481,"001970C140BF",0,0,-64,1,466011500791405,47827060,-150,0,NA,26601439,2016-08-01 00:05:39,0,0,NA
59514482,"001970C14085",121.4341,25.068287,-52,1,466011500791258,51229207,-150,0,NA,18046698,2016-08-01 00:05:40,0,0,NA
59514483,"001970C14047",121.472162,25.056417,-72,1,466011500798709,51217175,-150,0,NA,16623579,2016-08-01 00:05:40,0,0,NA
59514484,"001970C158F7",120.208325,23.010805,-46,97,466977100566672,180226672,NA,NA,NA,NA,2016-08-01 00:05:40,0,0,29
59514485,"001970C11DB5",121.63131,25.031043,-56,97,466977100566658,57088487,NA,NA,NA,NA,2016-08-01 00:05:40,0,0,50
59514486,"001970C140E5",121.282039,24.98541,-74,1,466011501250457,13769685,-150,0,NA,16577520,2016-08-01 00:05:40,0,0,NA
59514487,"001970C1191F",0,0,-66,92,466924251106570,157508887,NA,NA,NA,NA,2016-08-01 00:05:40,0,0,0
59514488,"001970C11D11",0,0,-47,1,466011501246389,25636886,NA,NA,NA,NA,2016-08-01 00:05:41,0,0,0
59514489,"001970C1166F",120.603378,23.705995,-64,92,466924251101836,131392791,NA,NA,NA,NA,2016-08-01 00:05:41,0,0,95
59514490,"001970C11713",121.216607,25.065043,-40,92,466924251101839,80005153,NA,NA,NA,NA,2016-08-01 00:05:41,0,0,74
59514491,"001970C1403B",120.979937,24.749629,-81,92,466924251104920,80274455,-150,0,NA,16784032,2016-08-01 00:05:41,0,0,NA
59514492,"001970C1413D",120.334915,22.627335,-76,92,466924251104947,0,-150,0,NA,45998248,2016-08-01 00:05:41,0,0,NA
59514493,"001970C11CFB",120.204428,23.031453,-71,1,466011501246352,181916961,NA,NA,NA,NA,2016-08-01 00:05:42,0,0,44
59514494,"001970C141B7",120.527177,24.069507,-68,92,466924251104974,31045034,-150,0,NA,30957872,2016-08-01 00:05:42,0,0,NA
59514496,"001970C14123",120.210679,23.004926,-61,92,466924251104897,157771533,-150,0,NA,28363351,2016-08-01 00:05:43,1,0,NA
59514497,"001970C14043",120.675787,24.158944,-68,1,466011500798707,0,-150,0,NA,20470711,2016-08-01 00:05:43,0,0,NA
59514498,"001970A2F1CC",0,0,-48,92,466924100841061,106870807,NA,NA,NA,NA,2016-08-01 00:05:43,0,0,0
59514499,"001970C11945",120.485212,23.823447,-73,92,466924251106585,131790113,NA,NA,NA,NA,2016-08-01 00:05:44,0,0,89
59514500,"001970A2F1C6",120.877885,24.648825,-56,92,466924200869586,105978903,NA,NA,NA,NA,2016-08-01 00:05:44,0,0,94
59514501,"001970C14105",120.686126,24.141513,-54,92,466924251104895,106038305,-150,0,NA,21532391,2016-08-01 00:05:44,1,0,NA
59514502,"001970C11D1B",121.444532,25.070418,-76,1,466011501246394,20623699,NA,NA,NA,NA,2016-08-01 00:05:44,0,0,99
59514504,"001970C141A9",121.30027,25.035383,-72,92,466924251104967,20511503,-150,0,NA,31108829,2016-08-01 00:05:45,0,0,NA
59514505,"001970C158F3",120.204835,23.033683,-48,97,466977100566670,181509231,NA,NA,NA,NA,2016-08-01 00:05:45,0,0,0
59514506,"001970C11711",120.212935,22.999458,-58,92,466924251101814,157378061,NA,NA,NA,NA,2016-08-01 00:05:46,1,0,0
59514507,"001970C1194F",120.303383,23.329555,-64,92,466924251106590,157855245,NA,NA,NA,NA,2016-08-01 00:05:46,0,0,101
59514508,"001970C140BD",120.315478,23.342651,-69,1,466011500791404,47773204,-150,0,NA,40154766,2016-08-01 00:05:46,0,0,NA
59514509,"001970C11785",121.39689,25.077757,-48,92,466924100841032,30666765,NA,NA,NA,NA,2016-08-01 00:05:46,1,0,0
59514510,"001970C141E1",0,0,-150,0,NA,27505860,-54,1,466011500790700,184557078,2016-08-01 00:05:46,0,0,NA
59514511,"001970C11787",121.13468,24.895965,-48,92,466924100841037,80002061,NA,NA,NA,NA,2016-08-01 00:05:47,0,0,98
59514512,"001970C1170D",121.299952,25.035445,-61,92,466924251101813,81570071,NA,NA,NA,NA,2016-08-01 00:05:47,0,0,0
59514513,"001970C11685",121.365603,25.068673,-37,92,466924100841127,28487960,NA,NA,NA,NA,2016-08-01 00:05:47,1,0,24
59514514,"001970C13FA7",120.781926,24.446887,-69,92,466924251104877,107403533,-150,0,NA,20798627,2016-08-01 00:05:47,0,0,NA
59514515,"001970C140CF",121.518263,25.05462,-44,92,466924251104938,54419735,-150,0,NA,9176221,2016-08-01 00:05:47,1,0,NA
59514516,"001970C11C87",121.521443,25.046293,-65,1,466011501246518,25763094,NA,NA,NA,NA,2016-08-01 00:05:48,1,0,29
59514517,"001970C13FCB",121.513848,25.072612,-51,92,466924100841129,54413591,0,0,NA,0,2016-08-01 00:05:48,1,0,NA
59514518,"001970C118F1",0,0,-78,92,466924251106539,29363213,NA,NA,NA,NA,2016-08-01 00:05:48,0,0,0
59514520,"001970C11CF1",121.43653,25.068653,-56,1,466011501246347,51229207,NA,NA,NA,NA,2016-08-01 00:05:49,0,0,93
59514521,"001970C11D29",121.064335,24.877048,-73,1,466011501246397,57434134,NA,NA,NA,NA,2016-08-01 00:05:49,0,0,92
59514522,"001970C1421B",121.599436,25.058396,-55,1,466011501246400,26020897,-150,0,NA,50401,2016-08-01 00:05:49,0,0,NA
59514525,"001970A2F1D8",0,0,-50,92,466924100841178,30289165,NA,NA,NA,NA,2016-08-01 00:05:50,0,0,NA
59514526,"001970C11D09",121.437585,25.064178,-50,1,466011501246355,51361805,NA,NA,NA,NA,2016-08-01 00:05:50,0,0,0
59514527,"001970C11A27",121.516067,25.047592,-58,1,466011501246514,25890593,NA,NA,NA,NA,2016-08-01 00:05:50,1,0,16
59514528,"001970C118A1",121.7696,24.768447,-37,92,466924251106501,208570657,NA,NA,NA,NA,2016-08-01 00:05:50,0,0,63
59514530,"001970C141E3",121.345865,25.065434,-83,1,466011500790711,14425005,-150,0,NA,46109711,2016-08-01 00:05:50,0,0,NA
59514534,"001970C13FA3",120.690203,24.142761,-40,92,466924251104902,106554145,-150,0,NA,26380815,2016-08-01 00:05:51,1,0,NA
59514535,"001970C11941",120.633838,24.180157,-65,92,466924251106583,105897496,NA,NA,NA,NA,2016-08-01 00:05:51,1,0,97
59514536,"001970C14003",120.43431,23.477821,-52,1,466011500798703,179207703,-150,0,NA,33535708,2016-08-01 00:05:51,0,0,NA
59514537,"001970C13F61",120.787033,24.471828,-60,92,466924251104904,105988877,-150,0,NA,21229053,2016-08-01 00:05:51,0,0,NA
59514538,"001970C1404F",120.628701,24.176138,-71,1,466011500790703,0,-150,0,NA,33544126,2016-08-01 00:05:51,1,0,NA
59514539,"001970C13FE9",120.686093,24.230366,-50,1,466011501250249,0,-150,0,NA,23167894,2016-08-01 00:05:51,0,0,NA
59514540,"001970C13FD1",120.820343,24.267857,-67,1,466011500798689,0,-150,0,NA,14384866,2016-08-01 00:05:52,0,0,NA
59514541,"001970C11CDB",121.19715,24.952847,-73,1,466011501246340,53785357,NA,NA,NA,NA,2016-08-01 00:05:52,0,0,90
59514542,"001970C13F79",120.293449,23.31163,-75,92,466924251104894,40171835,-150,0,NA,28526712,2016-08-01 00:05:52,0,0,NA
59514543,"001970C11909",120.403403,23.513073,-34,92,466924251106563,157477409,NA,NA,NA,NA,2016-08-01 00:05:52,0,0,105
59514544,"001970C1405D",121.355249,25.065249,-32,92,466924251104930,81407263,-150,0,NA,16897896,2016-08-01 00:05:52,0,0,NA
59514545,"001970A2F1DE",0,0,-62,1,466011500798636,56354828,NA,NA,NA,NA,2016-08-01 00:05:52,0,0,NA
59514547,"001970C1411F",120.78636,24.473499,-87,1,466011500791409,0,-150,0,NA,21229054,2016-08-01 00:05:53,0,0,NA
59514548,"001970C11675",0,0,-64,1,466011500798632,53794591,NA,NA,NA,NA,2016-08-01 00:05:53,0,0,0
59514549,"001970C1409F",121.510861,25.050563,-72,1,466011500790707,0,-150,0,NA,26570863,2016-08-01 00:05:53,1,0,NA
59514550,"001970C1192B",120.5322,24.090638,-52,92,466924251106576,130994445,NA,NA,NA,NA,2016-08-01 00:05:54,0,0,90
59514551,"001970A2F1A4",120.476147,23.716137,-51,92,466924100841080,131995671,NA,NA,NA,NA,2016-08-01 00:05:55,0,0,90
59514552,"001970C14195",120.590336,24.113743,-67,92,466924251104965,31039132,-150,0,NA,46240200,2016-08-01 00:05:56,0,0,NA
59514553,"001970C14263",0,0,-150,0,NA,29717214,-70,1,466011500790715,184408844,2016-08-01 00:05:56,0,0,NA
59514554,"001970C14161",120.432589,23.591211,-78,1,466011500791418,0,-150,0,NA,29717214,2016-08-01 00:05:56,0,0,NA
59514555,"001970C13F63",121.494766,25.071265,-62,92,466924251104909,16512501,-150,0,NA,17700388,2016-08-01 00:05:57,0,0,NA
59514556,"001970C140CB",121.492326,25.070683,-56,92,466924251104940,16496473,-150,0,NA,15498805,2016-08-01 00:05:57,0,0,NA
59514557,"001970C1424F",120.276843,22.646884,-73,92,466924251104998,46209365,-150,0,NA,54760522,2016-08-01 00:05:58,0,0,NA
59514558,"001970C11697",121.771834,24.707444,-40,97,466977100566650,68608625,NA,NA,NA,NA,2016-08-01 00:05:58,0,0,46
59514559,"001970C1590D",121.110783,24.89339,-63,97,466977100566683,77569391,NA,NA,NA,NA,2016-08-01 00:05:58,0,0,78
59514560,"001970C11CF7",121.459342,25.060433,-55,1,466011501246350,51232033,NA,NA,NA,NA,2016-08-01 00:05:58,0,0,50
59514562,"001970C1419D",120.52366,24.077074,-150,0,NA,29717434,-46,1,466011500791246,133180171,2016-08-01 00:05:59,0,0,NA
59514563,"001970C11CCD",120.20498,23.033613,-44,1,466011501246333,181916940,NA,NA,NA,NA,2016-08-01 00:05:59,0,0,0
59514564,"001970C14181",120.46739,23.7503,-150,0,NA,22152957,-56,1,466011500791236,135721493,2016-08-01 00:05:59,0,0,NA
59514565,"001970C14231",121.758766,24.752282,-66,1,466011501246407,0,-150,0,NA,20274555,2016-08-01 00:05:59,0,0,NA
59514566,"001970C14157",0,0,-71,1,466011500791417,0,-150,0,NA,15179954,2016-08-01 00:06:00,0,0,NA
59514568,"001970C11745",121.252225,25.004263,-52,92,466924251101819,81529867,NA,NA,NA,NA,2016-08-01 00:06:00,0,0,0
59514569,"001970A2F176",120.689108,24.140555,-47,1,466011500798675,130639372,NA,NA,NA,NA,2016-08-01 00:06:00,1,0,0
59514570,"001970C1190D",120.51111,23.9988,-57,92,466924251106565,131779863,NA,NA,NA,NA,2016-08-01 00:06:00,0,0,80
59514571,"001970A2F18C",121.602057,25.058467,-38,97,466977100566645,29201776,NA,NA,NA,NA,2016-08-01 00:06:00,0,0,56
59514572,"001970A2F1EE",120.669803,24.147093,-56,92,466924100841060,106031905,NA,NA,NA,NA,2016-08-01 00:06:00,0,0,45
59514573,"001970A2F150",120.253463,23.060975,-64,92,466924100841087,157830177,NA,NA,NA,NA,2016-08-01 00:06:00,0,0,95
59514574,"001970C11767",121.57816,25.058848,-63,92,466924251106598,54300952,NA,NA,NA,NA,2016-08-01 00:06:00,0,0,0
59514575,"001970C11923",120.692932,24.271285,-56,92,466924251106572,106547213,NA,NA,NA,NA,2016-08-01 00:06:00,0,0,93
59514576,"001970C11D0F",121.437492,25.063717,-59,1,466011501246358,51361825,NA,NA,NA,NA,2016-08-01 00:06:00,0,0,0
59514577,"001970C140DD",120.290097,23.307577,-73,1,466011501250453,47377748,-150,0,NA,26335905,2016-08-01 00:06:00,0,0,NA
59514578,"001970C1170B",121.518727,25.04889,-62,92,466924100841083,55310349,NA,NA,NA,NA,2016-08-01 00:06:00,1,0,0
59514579,"001970C140BB",120.882972,24.662395,-66,1,466011500791403,0,-150,0,NA,39465940,2016-08-01 00:06:00,0,0,NA
59514581,"001970A2F154",120.276905,22.646925,-45,92,466924100841072,183420193,NA,NA,NA,NA,2016-08-01 00:06:01,0,0,0
59514582,"001970C11CF3",121.437752,25.064182,-46,1,466011501246348,51361805,NA,NA,NA,NA,2016-08-01 00:06:01,0,0,0
59514583,"001970C11D05",120.520988,24.033948,-65,1,466011501246353,133236748,NA,NA,NA,NA,2016-08-01 00:06:01,0,0,94
59514584,"001970C1414F",120.493602,23.89069,-50,1,466011500791413,0,-150,0,NA,39411797,2016-08-01 00:06:01,0,0,NA
59514585,"001970C14015",120.485159,23.85209,-59,1,466011501250256,0,-150,0,NA,39411789,2016-08-01 00:06:01,0,0,NA
59514588,"001970C13F77",120.929259,24.712185,-87,1,466011500798676,39476036,-150,0,NA,22264741,2016-08-01 00:06:02,0,0,NA
59514589,"001970C14101",120.485353,23.85314,-62,92,466924251104932,131811361,-150,0,NA,29151,2016-08-01 00:06:02,0,0,NA
59514590,"001970C14197",121.010188,24.806682,-61,92,466924251104966,81016855,-150,0,NA,46079497,2016-08-01 00:06:02,0,0,NA
59514591,"001970C13F8D",121.51229,25.077261,-72,1,466011500798679,0,-150,0,NA,16709115,2016-08-01 00:06:02,0,0,NA
59514592,"001970C14191",120.320672,22.632583,-150,0,NA,28526702,-71,92,466924251104963,46250650,2016-08-01 00:06:02,0,0,NA
59514593,"001970C11CE3",120.904118,24.67879,-58,1,466011501246344,39466115,NA,NA,NA,NA,2016-08-01 00:06:03,0,0,86
59514594,"001970C141A5",121.511499,25.053939,-150,0,NA,27765749,-53,1,466011500791250,7498513,2016-08-01 00:06:03,1,0,NA
59514595,"001970C1192D",121.377593,25.06608,-66,92,466924251106577,28981271,NA,NA,NA,NA,2016-08-01 00:06:03,0,0,64
59514596,"001970C11CC7",120.204615,23.03383,-39,1,466011501246330,181916940,NA,NA,NA,NA,2016-08-01 00:06:04,0,0,0
59514597,"001970C11781",121.38265,25.098343,-73,92,466924100841041,30156833,NA,NA,NA,NA,2016-08-01 00:06:04,1,0,0
59514598,"001970C158E3",120.209952,23.015168,-62,97,466977100566666,180226671,NA,NA,NA,NA,2016-08-01 00:06:04,0,0,0
59514599,"001970C14129",120.622077,24.179165,-78,92,466924251104901,27644848,-150,0,NA,21543204,2016-08-01 00:06:04,0,0,NA
59514600,"001970C13FED",120.730056,24.350933,-68,1,466011501250251,0,-150,0,NA,47676931,2016-08-01 00:06:04,0,0,NA
59514603,"001970C11CD7",120.750202,24.377158,-68,1,466011501246338,128099094,NA,NA,NA,NA,2016-08-01 00:06:05,0,0,56
59514604,"001970A2F19A",121.095908,24.888637,-75,92,466924100841078,23118876,NA,NA,NA,NA,2016-08-01 00:06:05,0,0,96
59514605,"001970C141AB",120.292334,22.641883,-45,92,466924251104968,183635989,-150,0,NA,46119136,2016-08-01 00:06:05,0,0,NA
59514606,"001970C14075",121.423354,25.066015,-78,92,466924251104886,16709212,-150,0,NA,11292,2016-08-01 00:06:05,0,0,NA
59514607,"001970C140E7",0,0,-79,1,466011501250458,0,-150,0,NA,40054187,2016-08-01 00:06:05,0,0,NA
59514608,"001970A2F16E",0,0,-57,92,466924100841075,54361613,NA,NA,NA,NA,2016-08-01 00:06:05,0,0,0
59514610,"001970C1401D",121.446825,25.058867,-62,1,466011501250450,51644173,-150,0,NA,16651361,2016-08-01 00:06:06,0,0,NA
59514611,"001970C1415D",0,0,-73,92,466924100841120,30411809,-71,1,466011500798672,51276310,2016-08-01 00:06:06,0,0,NA
59514612,"001970C14025",120.622089,24.17921,-58,92,466924251104869,106033183,-150,0,NA,21543119,2016-08-01 00:06:06,0,0,NA
59514613,"001970C1405B",120.622088,24.179177,-80,92,466924251104874,27651064,-150,0,NA,21543119,2016-08-01 00:06:06,0,0,NA
59514614,"001970C1412D",120.867446,24.639176,-71,92,466924251104870,105339149,-150,0,NA,11481,2016-08-01 00:06:06,0,0,NA
59514615,"001970C141E5",120.242433,23.120108,-150,0,NA,23167894,-62,1,466011500790712,181824524,2016-08-01 00:06:06,0,0,NA
59514616,"001970C1166D",121.472212,25.060142,-67,92,466924251101811,30250253,NA,NA,NA,NA,2016-08-01 00:06:06,0,0,44
59514617,"001970C1417B",0,0,-150,0,NA,20166755,-50,1,466011500791233,53796383,2016-08-01 00:06:06,0,0,NA
59514618,"001970C1194D",121.199072,24.957163,-38,92,466924251106589,80781837,NA,NA,NA,NA,2016-08-01 00:06:07,0,0,29
59514619,"001970C14065",121.039613,24.877128,-53,92,466924251104916,81902113,-150,0,NA,23209674,2016-08-01 00:06:07,0,0,NA
59514620,"001970C1193F",120.211485,23.012477,-46,92,466924251106582,157750305,NA,NA,NA,NA,2016-08-01 00:06:07,0,0,25
59514621,"001970C14153",121.017018,24.869795,-65,1,466011500791415,14082080,-150,0,NA,23247157,2016-08-01 00:06:07,0,0,NA
59514622,"001970C11CF9",121.478548,25.06144,-58,1,466011501246351,51298336,NA,NA,NA,NA,2016-08-01 00:06:08,0,0,42
59514623,"001970C15909",120.248325,23.102252,-47,97,466977100566681,190720623,NA,NA,NA,NA,2016-08-01 00:06:08,0,0,90
59514624,"001970C141ED",120.32105,22.787907,-69,92,466924251104981,47969271,-150,0,NA,28615951,2016-08-01 00:06:08,0,0,NA
59514625,"001970C158FF",120.468272,23.762075,-53,97,466977100566676,165888623,NA,NA,NA,NA,2016-08-01 00:06:08,0,0,86
59514626,"001970C1192F",121.198563,24.957708,-67,92,466924251106578,80781837,NA,NA,NA,NA,2016-08-01 00:06:08,0,0,46
59514628,"001970A2F174",120.316767,22.802002,-63,92,466924100841089,183169569,NA,NA,NA,NA,2016-08-01 00:06:09,0,0,96
59514629,"001970C1405F",120.292602,22.641946,-150,0,NA,54773746,-54,1,466011500798647,184375318,2016-08-01 00:06:09,0,0,NA
59514630,"001970C14151",121.275258,24.905183,-64,1,466011500791414,14005003,-150,0,NA,20562106,2016-08-01 00:06:09,0,0,NA
59514631,"001970C1420F",120.622631,24.179196,-64,92,466924251104990,107391009,-150,0,NA,28617967,2016-08-01 00:06:09,0,0,NA
59514632,"001970C14177",120.375095,23.4591,-65,92,466924251104962,157512717,-150,0,NA,46220436,2016-08-01 00:06:09,0,0,NA
59514633,"001970C13FE7",120.739796,24.362304,-64,1,466011500798700,33325995,-150,0,NA,20462965,2016-08-01 00:06:09,0,0,NA
59514634,"001970C11CD1",120.961992,24.730568,-43,1,466011501246335,56355852,NA,NA,NA,NA,2016-08-01 00:06:09,0,0,104
59514635,"001970C140E3",120.790105,24.5018,-60,1,466011501250456,33297893,-150,0,NA,20452897,2016-08-01 00:06:09,0,0,NA
59514636,"001970C11CC1",121.201475,24.958932,-42,1,466011501246327,54068768,NA,NA,NA,NA,2016-08-01 00:06:09,0,0,81
59514639,"001970C140B9",120.212407,22.998783,-60,1,466011500791402,181778445,-150,0,NA,40234558,2016-08-01 00:06:10,1,0,NA
59514640,"001970A2F1CE",0,0,-64,92,466924100841063,106090529,NA,NA,NA,NA,2016-08-01 00:06:10,0,0,0
59514641,"001970C118DF",121.79227,24.829317,-39,92,466924251106519,208369943,NA,NA,NA,NA,2016-08-01 00:06:10,0,0,71
59514642,"001970C14029",120.755114,24.387969,-42,92,466924251101810,105929485,-150,0,NA,20795166,2016-08-01 00:06:10,0,0,NA
59514643,"001970C13F9D",120.965015,24.733654,-80,1,466011500798683,14689543,-150,0,NA,45093,2016-08-01 00:06:11,0,0,NA
59514644,"001970C11921",120.231087,23.14857,-48,92,466924251106571,157824545,NA,NA,NA,NA,2016-08-01 00:06:11,0,0,90
59514645,"001970C140E1",120.484828,23.813965,-74,1,466011501250455,0,-150,0,NA,29717214,2016-08-01 00:06:11,0,0,NA
59514646,"001970C14211",120.333485,22.726272,-58,92,466924251104991,47969805,-150,0,NA,31023256,2016-08-01 00:06:11,0,0,NA
59514647,"001970C13FEF",120.283972,23.297554,-77,1,466011501250252,47351726,-150,0,NA,14002809,2016-08-01 00:06:11,0,0,NA
59514648,"001970C11CC3",120.898183,24.673977,-53,1,466011501246328,128018454,NA,NA,NA,NA,2016-08-01 00:06:11,0,0,89
59514650,"001970C11791",120.213242,23.002703,-74,92,466924100841124,40102676,NA,NA,NA,NA,2016-08-01 00:06:12,1,0,NA
59514651,"001970C140C9",120.694606,24.284123,-60,92,466924251104929,107401483,-150,0,NA,22118303,2016-08-01 00:06:12,0,0,NA
59514652,"001970C11CBB",120.86494,24.604567,-66,1,466011501246324,128026380,NA,NA,NA,NA,2016-08-01 00:06:12,0,0,98
59514653,"001970C11943",121.297968,25.037395,-40,92,466924251106584,81570071,NA,NA,NA,NA,2016-08-01 00:06:12,0,0,27
59514654,"001970C11A0F",120.626215,24.170165,-65,1,466011501246510,130872599,NA,NA,NA,NA,2016-08-01 00:06:12,1,0,101
59514655,"001970C13FA5",120.622217,24.17912,-60,92,466924251104882,106033183,-150,0,NA,21543204,2016-08-01 00:06:12,0,0,NA
59514656,"001970C11CBD",120.966925,24.734888,-57,1,466011501246325,57445152,NA,NA,NA,NA,2016-08-01 00:06:12,0,0,93
59514660,"001970C141B3",0,0,-63,92,466924251104972,16451446,0,0,NA,0,2016-08-01 00:06:13,0,0,NA
59514661,"001970A2F14E",0,0,-62,1,466011500790704,56341280,NA,NA,NA,NA,2016-08-01 00:06:13,0,0,0
59514662,"001970C14265",0,0,-150,0,NA,17700388,-64,1,466011500790716,25634837,2016-08-01 00:06:14,0,0,NA
59514663,"001970C11DD7",121.781908,24.818065,-45,97,466977100566663,67075697,NA,NA,NA,NA,2016-08-01 00:06:14,0,0,87
59514664,"001970C11733",121.513733,25.074533,-60,92,466924251101843,54408984,NA,NA,NA,NA,2016-08-01 00:06:14,0,0,0
59514665,"001970C1420D",121.51816,25.054104,-41,92,466924251104989,55341335,-150,0,NA,17717252,2016-08-01 00:06:14,1,0,NA
59514666,"001970C14109",120.467621,23.754641,-58,92,466924251104911,33106245,-150,0,NA,21086762,2016-08-01 00:06:14,0,0,NA
59514667,"001970C14063",120.235978,23.134148,-78,92,466924251104900,40118055,-150,0,NA,28365331,2016-08-01 00:06:14,0,0,NA
59514668,"001970C14035",120.560837,24.105079,-37,92,466924251104873,131785505,-150,0,NA,22152957,2016-08-01 00:06:15,0,0,NA
59514669,"001970C13FCF",0,0,-70,1,466011500791265,51571489,-150,0,NA,20579871,2016-08-01 00:06:15,0,0,NA
59514670,"001970A2F1C0",121.292215,24.911545,-61,92,466924100841059,80188951,NA,NA,NA,NA,2016-08-01 00:06:15,0,0,81
59514671,"001970C118CD",121.784272,24.821733,-61,92,466924251106529,208369943,NA,NA,NA,NA,2016-08-01 00:06:15,0,0,88
59514672,"001970A2F198",120.482407,23.800538,-61,92,466924100841077,132402967,NA,NA,NA,NA,2016-08-01 00:06:16,0,0,96
59514673,"001970C1170F",120.867237,24.626192,-55,92,466924251101838,107406871,NA,NA,NA,NA,2016-08-01 00:06:16,0,0,95
59514674,"001970C141EF",120.275992,22.647092,-68,92,466924251104982,0,-150,0,NA,29717214,2016-08-01 00:06:16,0,0,NA
59514675,"001970C14269",120.739459,24.361623,-150,0,NA,39411717,-60,1,466011500790718,128025355,2016-08-01 00:06:16,0,0,NA
59514676,"001970C11A11",0,0,-60,1,466011501246511,130593815,NA,NA,NA,NA,2016-08-01 00:06:16,0,0,0
59514677,"001970C14119",120.248996,23.001116,-68,1,466011500791407,47815980,-150,0,NA,26601439,2016-08-01 00:06:16,0,0,NA
59514678,"001970C13F89",120.994178,24.761327,-75,1,466011500798677,14733258,-150,0,NA,15272,2016-08-01 00:06:17,0,0,NA
59514679,"001970C141CB",120.497633,23.922329,-70,1,466011500790697,0,-150,0,NA,14672831,2016-08-01 00:06:17,0,0,NA
59514680,"001970C1425D",0,0,-57,1,466011500791406,0,-150,0,NA,21438223,2016-08-01 00:06:17,0,0,NA
59514681,"001970C1426B",120.309702,22.824957,-150,0,NA,28222813,-50,1,466011500790719,184434965,2016-08-01 00:06:18,0,0,NA
59514682,"001970C1190B",120.211887,23.013123,-39,92,466924251106564,157750285,NA,NA,NA,NA,2016-08-01 00:06:18,0,0,0
59514683,"001970C1410D",120.311311,23.339239,-59,92,466924251104912,40118420,-150,0,NA,40164766,2016-08-01 00:06:18,0,0,NA
59514684,"001970C14073",120.786041,24.474053,-69,92,466924251101835,105988875,-150,0,NA,21229053,2016-08-01 00:06:18,0,0,NA
59514685,"001970C140D9",120.205085,23.03399,-58,1,466011501250451,47699856,-150,0,NA,28526705,2016-08-01 00:06:18,0,0,NA
